#{"t_start": 1733529361.793109, "env_id": "BipedalWalker-v3"}
r,l,t
-30.778804,1600,23044.751791
-23.401149,1600,23045.22291
-25.465317,1600,23045.692987
-21.694276,1600,23046.169339
-26.652451,1600,23046.636088
-32.344119,1600,23137.3997
-34.093024,1600,23137.887191
-33.909302,1600,23138.377059
-37.391279,1600,23138.87898
-38.333741,1600,23139.380511
-72.286172,1600,23230.195371
-73.58748,1600,23230.710377
-77.711657,1600,23231.20641
-73.24277,1600,23231.773089
-72.062954,1600,23232.293305
-74.053376,1600,23321.685415
-74.397608,1600,23322.175741
-73.313512,1600,23322.66917
-76.73017,1600,23323.156738
-56.514683,1600,23323.649636
-17.302351,1600,23414.019675
-89.44362,1600,23414.503932
-38.935001,1600,23414.985066
-110.725354,664,23415.18732
-17.295479,1600,23415.680308
-38.330643,1600,23505.08559
-42.691945,1600,23505.574086
-42.428061,1600,23506.092024
-40.966425,1600,23506.578061
-28.815189,1600,23507.081447
-69.435653,1600,23596.711025
-56.916011,1600,23597.218769
-58.73313,1600,23597.703517
-55.028505,1600,23598.184682
-62.144363,1600,23598.673795
-64.45496,1600,23689.114315
-122.700551,1600,23689.597417
-123.793116,1600,23690.079884
-66.641286,1600,23690.618553
-64.941942,1600,23691.234127
-59.351792,1600,23780.545629
-57.087183,1600,23781.028011
-56.591157,1600,23781.508546
-49.640241,1600,23781.992493
-56.598928,1600,23782.470906
-67.631605,1600,23872.10946
