#{"t_start": 1733274618.171013, "env_id": "BipedalWalker-v3"}
r,l,t
291.462345,891,1108.407619
294.696994,872,1119.273663
293.252202,897,1119.825893
292.450374,883,1120.210382
292.177475,893,1120.663304
291.89854,883,1121.116165
292.262607,884,1130.464852
-36.224077,232,1130.566551
292.749664,877,1130.952371
-59.583105,205,1131.035196
295.221608,862,1131.436145
291.536787,904,1140.177403
293.83148,883,1140.515202
69.875623,564,1140.728631
291.749813,901,1141.111571
290.374471,900,1141.45538
291.638618,904,1149.675561
292.34395,890,1150.060271
290.939778,902,1150.414808
294.739453,873,1150.739338
295.806253,863,1151.060384
295.316594,898,1158.578683
292.866233,883,1158.923381
298.244488,853,1159.290925
20.314069,508,1159.575515
61.431458,536,1159.781863
292.680077,889,1167.634758
-26.276576,324,1167.786475
139.019571,730,1168.06051
291.10976,946,1168.451379
291.587578,924,1168.791575
294.126506,939,1177.039178
294.4668,879,1177.369187
113.596496,734,1177.639886
73.94864,650,1177.87629
289.151179,971,1178.231894
293.530615,866,1186.119342
289.39766,908,1186.457138
295.337695,857,1186.769799
295.529996,844,1187.11848
293.58332,892,1187.44194
290.68488,896,1195.49659
292.448707,892,1195.828222
287.378623,917,1196.164144
288.407571,919,1196.502206
288.469001,933,1196.849054
293.436248,872,1204.793956
293.70217,869,1205.157549
294.278227,877,1205.494365
291.776912,893,1205.861321
289.764811,894,1206.193495
293.038625,877,1214.36816
292.606592,894,1214.717826
291.667215,919,1215.110966
293.281047,875,1215.450803
288.882904,927,1215.841039
292.141857,870,1223.89667
292.988058,851,1224.242488
295.536079,845,1224.571789
294.969948,840,1224.885905
295.554575,844,1225.210204
294.611598,852,1233.919142
293.579386,857,1234.322828
291.183563,884,1234.792702
289.477797,901,1235.154969
291.601815,876,1235.523021
291.819492,869,1246.270358
292.694192,856,1246.760443
288.78283,893,1247.157137
292.079175,845,1247.585229
290.311574,879,1247.988782
291.421815,860,1258.550791
291.116138,862,1259.063499
291.987648,862,1259.717353
290.723813,871,1260.313087
291.491665,870,1260.910308
292.758782,864,1270.963619
289.869515,864,1271.40244
289.450657,865,1271.898447
289.80254,879,1272.326324
